id	score
U67B085	0.22129014
UC0EDD4	0.22536883
UA58B73	0.21327302
U6C47BA	0.2969004
UACD9CB	0.07197455
UCA402A	0.99814487
UB7EF9D	0.13224366
U83AEEE	0.11177402
U8D7BF6	0.18461381
UAC367A	0.01324454
UA5CA24	0.10887635
U79EDD5	0.07902555
U5E512E	0.24767326
U7E538B	0.98504573
U8D2C4D	0.13900186
U63AC98	0.12242377
UB69366	0.12634441
U5B7040	0.13718472
U830070	0.99748296
UAC2148	0.28114504
U5DFAA7	0.98298603
UA3C7EC	0.113518246
UD17EC8	0.4499196
UB9454A	0.12649146
U601749	0.99790454
U8C619A	0.107549354
U75AFB2	0.046638973
U7790B4	0.095142856
UBFF171	0.12398591
U6B2E28	0.17287591
U7DDF20	0.16398348
U8BB47F	0.3047592
U853A6D	0.050766326
UAC57CF	0.11678124
U805AC3	0.39989078
U843349	0.7197066
UCD8C7A	0.08134532
UB060D8	0.05015712
U60ED2C	0.09750028
U5C7F56	0.24319424
U8708EA	0.11909516
UAC03D8	0.07685501
U81A2AD	0.22993651
U6E4489	0.23504981
U859938	0.93003035
U61C1DE	0.92776847
U6FBFD4	0.9574126
UB628E4	0.990577
UA02C2C	0.0473219
U5BFE62	0.23700918
U72F306	0.9935349
UAA5EF2	0.19725014
UB33561	0.05439664
UAB0206	0.18755023
U4D1EC0	0.10107465
U605A6C	0.16386655
UA1A863	0.99346054
U700308	0.052966967
UCC9209	0.9944312
UCB9EB7	0.11689774
U78A615	0.96052176
U841DC4	0.07474817
UCEEA98	0.41116112
UC2B1E9	0.17248167
U5D7827	0.08871272
U6BD4A5	0.9948731
UB0650A	0.8658028
U87CCAA	0.11328226
U886768	0.9969547
UB4D4A8	0.9708573
UBBB731	0.9967424
U6F0B4D	0.23418325
U7D0B86	0.24539287
UCC6065	0.2688424
UB077FF	0.9885183
U720149	0.083384775
U9AD10A	0.11224121
UCCB509	0.06766365
UC6E64E	0.077945285
U651FAF	0.98756266
UA39819	0.035893414
UA518B4	0.01215037
U98253C	0.9821584
U5A85C0	0.060324866
U973426	0.996789
U820333	0.0404593
UB40AB5	0.25851062
UC7F957	0.9878704
U84DEF9	0.13549082
U90B922	0.93318987
U63B754	0.16186176
U8145F2	0.29474676
U98A3C1	0.23255718
UB9271F	0.18551798
U7DBCED	0.100532696
U90F5D1	0.098956406
U78B936	0.996114
U702ED7	0.10125079
U679200	0.098204926
U654A6F	0.25228724
U5A2D57	0.009540709
UA2A840	0.015633762
UD11756	0.9875903
UC4D6E8	0.2405755
UB5F988	0.09604053
UA331E1	0.047583118
U55A736	0.077178925
U906DB7	0.01572416
UB64289	0.04678455
U760362	0.3469911
U5A922C	0.1330528
U5F175E	0.3383482
UC145FF	0.25186256
U638CD3	0.36716
U6E9C19	0.24790911
UD3036C	0.99449366
U832D4F	0.19189009
UBF18F6	0.28375453
UCBC1C4	0.0137271155
U96C7C0	0.9663384
U7EB1B0	0.1755622
UA5B351	0.10704061
U918946	0.008378349
U718BDD	0.14268032
U81D590	0.24436897
U6EFFC2	0.99354833
U5FCEE0	0.076957226
U90A237	0.9743444
U816C48	0.07219189
U707D06	0.16545144
U608188	0.8660594
UA54660	0.19783066
U910AC7	0.056370247
U712956	0.9012407
UA711C2	0.14377314
UA80DF0	0.09231514
U642AB8	0.16911937
U7B7A37	0.15514962
UBABFD4	0.04097766
UCC9D20	0.0650737
U770208	0.99447083
U96AEF2	0.8634246
U8FFD00	0.057042226
U5284DF	0.24333386
U896035	0.08400622
U5AF905	0.081465006
U6D1005	0.86289513
UBBCBE8	0.21486953
U95E897	0.91054827
UC899D2	0.14847627
U7E00F2	0.063833855
UB42940	0.29662168
U9CDD19	0.8556083
U927E22	0.16632356
UC0031D	0.094713554
U84992A	0.26648408
UB3D57B	0.19341633
U5EF876	0.11008988
UB05B0C	0.36971602
U5471C8	0.97767615
UBF40D3	0.14910668
U907528	0.11642944
UC4EA79	0.04629827
U9CCFCC	0.9929783
U6BBE8E	0.0622625
U9ADC7C	0.02252877
U88CAA2	0.025453063
U85DCC3	0.06445136
U7A48F7	0.109862655
U9CC300	0.124542676
UB483F5	0.10155746
U86CCAF	0.078154996
U6DDD36	0.12111221
U61FFFA	0.15026163
UB2BE56	0.0994166
U999990	0.9784717
U8FD73C	0.21691747
U787759	0.17594814
UAB6120	0.98429215
U97F791	0.9929469
U81CE35	0.1328639
U72B329	0.15595683
U97B0B9	0.9986772
U875FD5	0.96572536
U5FEBF5	0.1534532
UD23DA6	0.046139263
UCD701E	0.14043695
U992C1C	0.29961997
U8309A5	0.0511041
U9C5CA3	0.98279667
UB7BB2A	0.07946735
U8E3BCD	0.2779605
U8D3319	0.13204955
UC1A2FC	0.08152343
U61693B	0.119006224
UC1320C	0.12238883
U74BD9B	0.9897085
U91E476	0.25164407
UA3F692	0.072507
U6696BC	0.99367636
U9373E3	0.99593604
UA9AB32	0.11944369
UCABCC3	0.19391228
U939BE3	0.981602
U77B282	0.9519882
UCD8D3F	0.98259497
UA9EC9E	0.089308515
UADD82B	0.092759326
U6B8E2E	0.13201885
U9B92E5	0.9596566
U7453EB	0.10105015
U5CD7FD	0.016577438
U9FB324	0.9863815
U6ABE1C	0.99935335
U826DBF	0.11735061
U61E345	0.22019003
U94382C	0.19621742
U8B056B	0.99469805
UB71205	0.88434345
U7C641A	0.0697328
U5C552C	0.027726158
U7E0124	0.96502244
U77D20B	0.16579446
U67BA01	0.083430886
U6195AB	0.04749498
U6626D2	0.23527595
U581239	0.2563051
U601F44	0.9642608
U88A52D	0.105576664
UC7DAAD	0.22383675
U92322B	0.12340698
U5644C8	0.050077643
UD057F2	0.11579392
U5EB025	0.08005192
UA95ED5	0.11298011
U5A38BA	0.15536687
U7181D7	0.14366318
U71E7FA	0.023833625
U8024AF	0.10229991
U717BEF	0.08652806
U8E39D5	0.9987876
U9AEE7F	0.020630732
UAD370F	0.17805289
U81501D	0.112951234
U8B95B7	0.98853
UA9DF35	0.74672216
U62762B	0.20448823
UBC5511	0.94936144
UAB93B9	0.9698883
U9290BE	0.13390271
UAA2F1C	0.04022858
UD04A2C	0.9309004
U79FA7C	0.06887996
UB1F4A0	0.04726541
UD159AA	0.20397899
UACE966	0.106237985
U70EBF2	0.06898942
U54B80C	0.02958758
U7D76AE	0.008895433
U66B7A6	0.09195036
U882744	0.13245922
U89DDC4	0.20316507
U7E8AC9	0.6854019
U641315	0.13614193
U6B251F	0.99865353
U6986AE	0.18413185
U87641F	0.99386674
U7A0788	0.21187513
U6B908D	0.94362324
UBA32F8	0.24731255
U8A799B	0.09691973
U935CB4	0.27038646
UB3A4FC	0.12558426
UB0AE52	0.040889274
U679D94	0.1091954
U61DF7A	0.055263903
UBD31C0	0.5930088
U628E6F	0.0954388
U7F3A4C	0.05315965
UC98F8A	0.064152576
UCB510A	0.10148176
U8C6B29	0.03311295
UCCE2EB	0.05584755
U832C69	0.987773
U52D5BA	0.09577821
U92EC49	0.16854544
UB1D9A8	0.021137541
U5E92E8	0.1121913
UAE414C	0.098004706
UAD24BD	0.016808996
UBAF201	0.04770496
UB10B74	0.09383125
U62B8D6	0.055467457
U714760	0.05196783
UC57F66	0.13933514
UAA5FD2	0.1879453
U594C04	0.0902748
UA309A5	0.23493716
UCAE739	0.03747363
U778ABA	0.1955235
UB53B98	0.08440728
U64B32C	0.82373893
U9EC1DB	0.99189705
UADA2D3	0.113564424
UAD377B	0.12180241
U5CB252	0.065275535
U677E43	0.13412231
UCB6925	0.09794923
U7F54D0	0.22655652
U7EDC9B	0.11587732
U95CE6D	0.90945524
UA9073F	0.9774485
U63B8FF	0.09435056
U7FE665	0.13134152
U727B14	0.10123398
U4E6CD5	0.13013576
UAB0FB5	0.038504254
U8CAB99	0.24478483
U6060DA	0.16236745
U8340F8	0.0036682421
U9BA006	0.047575045
U6877F9	0.097689584
U795006	0.06216991
U90AC40	0.10559145
U7580B4	0.9527165
U9FA407	0.32835096
U63AC23	0.9873898
U9D9D88	0.019429712
U5664E9	0.04886777
U9389FB	0.14368476
U97DFEB	0.9898359
U7744D8	0.26620394
UB2BF21	0.009159901
U8DB861	0.17336975
UAC26EC	0.52004015
U6ACCF5	0.08145307
U8A8569	0.11786165
UADBD0C	0.6850647
U96156C	0.05388216
U7772D5	0.22740678
U56EC10	0.1335724
UBF2FF1	0.097287185
U820559	0.013045632
U4DB07B	0.12131715
UB6B54D	0.14185372
U63D822	0.106672645
UD2E802	0.042158492
U58196C	0.9884044
UA35A3C	0.16707712
U58C859	0.99847335
U7E76D8	0.7349921
U936678	0.802389
U5C5C72	0.3588554
U4C4193	0.43840775
U5E0598	0.35400772
U8EFE22	0.26608214
UA80805	0.9945056
U8517E3	0.22541952
U60A7E2	0.19316414
UA2877A	0.4620625
U99F82F	0.54798645
U9C4F50	0.9561296
U670EE0	0.1989408
U8C1C0B	0.897511
U984709	0.024635863
UB8F7EC	0.74861926
U588F66	0.79704475
U78EA37	0.41350418
U71887E	0.2833984
UAD10F1	0.61293375
UA27747	0.9949935
UA8BE8C	0.38430372
UC9B80B	0.035562467
U6C7DCA	0.32251915
U8C39D7	0.76163596
U6B3F5A	0.7501741
U722FCD	0.14887026
U8816CF	0.029537238
U757978	0.12723485
U955398	0.12422094
U8A4AFD	0.37852138
UA01106	0.48786804
UC9C89A	0.033879492
UADFDE3	0.039370865
U53829B	0.66811055
UA18975	0.8092284
U79F053	0.34977612
UB367AC	0.2062733
U9326D7	0.5825298
U8F073F	0.5254693
U663B82	0.75515646
UA6942B	0.65883744
U9F046A	0.15811206
UB9712C	0.37225366
U851C9B	0.45226273
UA10AD5	0.79576176
UA06DA8	0.45321777
U975A50	0.41877812
U9E42A2	0.7820147
UB172DF	0.82096934
U91EE37	0.68214685
UA40A39	0.20703223
U89722F	0.66028136
U8820E3	0.5065137
U7EBF45	0.034547746
U8B72F0	0.63559866
U7A17DB	0.6600654
U8A3F27	0.6306136
UA93B16	0.45148775
U71FF4C	0.50537187
U853AED	0.46979976
U6A7180	0.27112988
U64E8EA	0.692682
U674793	0.36233383
UB012A5	0.3245872
U92107C	0.5920456
UBCCC57	0.7102955
UAF1E38	0.27221742
U6AC0DD	0.7711453
U7420F7	0.6069274
U97D90F	0.47931626
U9FDBA8	0.4439562
U5A1AD5	0.5088741
UA9445F	0.06538684
U4B3881	0.20279573
U9C7CB7	0.43883398
UB65F81	0.32789063
U985204	0.9150985
UB1A104	0.06577278
U528AAF	0.41930872
U79B6B0	0.14128388
U53E089	0.012547271
U67053B	0.91321355
U78833C	0.21426098
U7248F7	0.02083608
U8D0885	0.61325634
U4B90B0	0.59474146
U778698	0.8595992
U7DF4BC	0.59749824
UC5A564	0.5331039
U9BFB3D	0.49918368
U8E8AA0	0.13595912
UB62805	0.6017141
U8D237D	0.028125264
U8C3C63	0.6637201
U6DA1B1	0.31683844
U5385FC	0.8615111
U84297D	0.15380545
U75AE08	0.16291305
UAFE878	0.7900876
UD32D86	0.77095014
U616C91	0.24490868
UABB2BB	0.07681749
U895B0D	0.5915077
U8C2429	0.0911631
U733D72	0.2309983
U744C11	0.25391608
U6CCD8E	0.73175836
UB81E6A	0.7158584
UB197ED	0.023010937
U72A4C0	0.6534391
U82A1D7	0.32485023
U6CF14E	0.07988941
UC720CD	0.596632
UA0BB01	0.99545044
U4D5C06	0.72440314
U882944	0.26016596
UCEE4AB	0.6882849
U93CAB1	0.2546911
UACD557	0.9966614
U951D18	0.06682462
U708258	0.75017476
U59A898	0.9996227
U963DFD	0.6572362
U688BCC	0.8230519
U8AAC76	0.99344033
UAD29B7	0.6973252
U558D25	0.6232143
U4BA3CF	0.6454258
UAC48E0	0.7445054
U75910D	0.34662977
U7D6546	0.8705099
UB06E50	0.5201208
U568E70	0.45969468
UA53A0C	0.6495598
U6A84E4	0.65773857
UBF799C	0.7148688
U8CF22C	0.5488708
U88B1B0	0.9385161
UB637FF	0.7474813
U528882	0.3496773
U5CF3D2	0.12010574
U92A263	0.32852203
U7D88AB	0.18756773
U99DFBD	0.66719115
U751730	0.73479384
U71FDF5	0.77000403
U670E4E	0.9979715
U841FE5	0.7001063
U99F59C	0.6138144
U6E2BF8	0.9884123
U7BEF9E	0.48901424
UAA9C61	0.76491594
UB8C2B0	0.6905704
U9FB215	0.9966524
U65B906	0.67408353
U6F0F4E	0.11132819
U7DBBB3	0.93134546
U6CDA4D	0.55042
U9BE431	0.533225
UB6815A	0.62126994
UAF0893	0.72390914
UB0AFD2	0.6463911
U654622	0.8795739
UB5B378	0.4352968
U84658F	0.9969907
UB987F4	0.9981687
U648A2F	0.8206458
U576F87	0.51145583
UD2ED95	0.14702225
UB3ADFD	0.9710797
U5892BB	0.49897477
U53408B	0.9929575
U87AEA1	0.740273
UB6B51F	0.518689
UA6C85E	0.7443359
UA5EE2E	0.3460471
U910C20	0.6477147
UD0C0F5	0.44797453
UAA2B64	0.67432296
UA02DA0	0.47870892
U6CE811	0.56069744
U8023FB	0.36022615
UA596F9	0.99712366
U54AD33	0.37498736
U851AE6	0.35576698
U4F69B7	0.16680768
UB4E67F	0.5594847
U62390C	0.82187533
U633CA0	0.99902344
U571406	0.48336878
UB5790F	0.7178635
U63DF5F	0.7855385
U5D1FD8	0.9990754
UD3315B	0.9077665
U645C0B	0.61986023
UA90A46	0.11094748
U768025	0.59927535
U68DA4D	0.7181882
UB7A194	0.5337706
U60D366	0.7970058
U894DD8	0.75398356
U92DDC3	0.80110735
U6AD43A	0.6743283
U700BA5	0.81948346
U6BAE3E	0.65737104
U649826	0.9978115
U4C8344	0.96408504
UB0A7E7	0.30464223
U8CD835	0.9990526
UAF70EA	0.57794374
UB65D37	0.78210384
U6A3F34	0.32015714
U6A1E96	0.4626194
UBD9882	0.78899384
UA8F312	0.61064076
UC75643	0.16120067
U6DBA0E	0.24461809
UAAE02E	0.7417218
UCD6F1B	0.38830906
U9D60A3	0.733464
U877BB6	0.9989544
U8DCBAE	0.11232861
UB1688D	0.9985605
U867984	0.77127284
U915229	0.72771573
U664F94	0.7478184
U662CAE	0.33260182
UC1D619	0.43639353
U7D62F4	0.7107912
U617530	0.58943456
UB4CC15	0.63047904
U63BB55	0.99582076
U8B6E5C	0.9952815
U70DFD5	0.9982917
U7C2E04	0.6293462
U4C6E29	0.3869195
UC69976	0.51935667
UB849B0	0.77016276
UB26246	0.07091791
UAF00FB	0.3701183
U504ECF	0.42454016
U5BC9A6	0.72213376
U9D5C9D	0.9946879
U661A46	0.9617228
UA7DBBA	0.24417242
U64F9C6	0.8716067
U638101	0.73198473
U75E9B4	0.61028796
U4BEFB8	0.9939581
U5DB987	0.53462034
U96A24E	0.34573436
U7DC6F7	0.41727415
U8E00B3	0.540024
U4EB09C	0.84323645
U768A3A	0.52456367
U7BAFEB	0.9915489
U5CEB96	0.99804425
U537980	0.44383925
U903A07	0.279538
UC32B72	0.64369506
U669C41	0.89288735
U600089	0.5544543
U7DBD58	0.50096256
U8EAC6C	0.6605661
U6E6448	0.6367058
U8354E6	0.24374723
U729F03	0.06278837
U5419B0	0.9916375
U776ADC	0.21628945
U557832	0.7543105
U9F02FD	0.9947029
U8EEE75	0.6274265
U605AF9	0.82798016
UA33EC6	0.99388313
U57ED2D	0.99824727
U7989D4	0.29883
U7AA937	0.77577716
U95AB97	0.60100496
UA6B2D2	0.81683594
U9152D6	0.32836136
UC5942B	0.26669782
U9E1C9B	0.79143727
U70C370	0.7309962
U5CDF6D	0.7092556
U4EB8EA	0.23835547
U9A0BD2	0.72030705
U577B04	0.51739365
U648124	0.5590198
U4D42B9	0.4650549
U890539	0.71933377
U9F18C7	0.7449378
U882861	0.99733174
U9667E2	0.45046118
UCEA2FB	0.094922766
UC4E53D	0.7153662
U82DE0D	0.9894868
U741A5E	0.9205262
U58D8FE	0.576301
UB2465A	0.6585875
UA38A40	0.52542937
U844811	0.047716204
U979ABD	0.5951067
U70AE15	0.6379099
UD064E7	0.09194613
U6E79B1	0.9972063
U7BCF6F	0.20347993
U52C2A1	0.9895253
U6F4E14	0.4086057
U56F7C7	0.42740622
U812F15	0.31590903
U66C5CE	0.3344941
U82B16F	0.99615955
U5C990C	0.22074647
UB36E8B	0.979074
UA90756	0.11040653
U78A157	0.9805761
U889F5D	0.9991763
U876162	0.88412267
U9A6770	0.41924036
U9CFD5F	0.99829775
U82B40F	0.9980824
U8C6489	0.9969289
U5A4CCA	0.41008502
U981FB8	0.71411973
UB47B55	0.7241846
U870C7A	0.08305533
U5D1903	0.9048704
U975E9D	0.3849637
UA72B86	0.76998234
UB7B2E8	0.47542194
U8643BE	0.6401339
UB6F401	0.9913468
UCE60ED	0.8104354
UA84F7D	0.86712986
UB77941	0.979703
U6F3921	0.13304289
UA8355E	0.9585541
U8A1000	0.62995785
U4CF428	0.2839546
U6BB3EE	0.064988576
U78257E	0.6848186
U7F8797	0.42941368
U9166A7	0.7774212
U974A59	0.99809676
U8D22CD	0.3023399
U869DAC	0.73986816
UB7034D	0.57576585
U6ED64C	0.26293725
U9CB231	0.9462837
U595AA3	0.24355225
U9749EC	0.9913645
U9D55D6	0.44028342
U9E472B	0.9936633
U8CA1F1	0.35583305
UD0858D	0.3280607
U81235E	0.2811943
UAB029C	0.022816015
U54C09C	0.8480506
U5D1D39	0.19010924
U82F5CD	0.5365902
UCA4263	0.6820318
U70E3EF	0.28048062
U8ED2CD	0.9942268
U89ED89	0.595464
U6F98C4	0.99799466
U6E7A31	0.27987048
U585A29	0.39291823
U6618A9	0.15788655
U7DC558	0.9786525
UAC7668	0.9981998
UA0A606	0.36620966
U59BC8F	0.50631064
U8F7D44	0.1020728
U4C29B2	0.99488515
UB95EEB	0.40582696
U4D2767	0.5900757
U84CC29	0.5540085
U59BD3E	0.36245713
UB6D8E9	0.15042022
U802B7A	0.78359085
UCDB6F2	0.9990244
U7B1773	0.999315
U78F6A9	0.5168243
UC427CF	0.5249322
U5A0DE0	0.7154141
U4F4ED7	0.19270588
U6D10CE	0.3061825
U7B7F4D	0.04894083
UA12B21	0.53825146
U6EC0A0	0.31963164
UBD21C3	0.56204456
U626927	0.5458264
U5929F8	0.46113306
U9F4F11	0.9994822
UB7A6F3	0.6651468
UAD3634	0.68126017
U713D88	0.9826596
U89FD52	0.99350995
U7036C2	0.44246635
UA9F132	0.50089705
U79340F	0.8324218
UAE26A6	0.6730196
UB45073	0.72584975
U638A9C	0.9976833
UA53BF2	0.054662667
U5CBB7F	0.6768949
UA63EE8	0.5285037
UB28460	0.6836744
UA0E953	0.34373504
UA94C81	0.9923787
U87B031	0.05576914
UA5AB83	0.117459156
U6FB17C	0.8091659
UA5A50E	0.13516653
U71F99F	0.99051625
U6C5F3B	0.44120902
UB19159	0.4253515
U984B26	0.98941606
U551602	0.5354945
U67B43E	0.76428473
U633473	0.3635827
UA77CBB	0.5443906
U9EC5DD	0.80457085
UA1B535	0.3755983
U563541	0.2200264
U992399	0.44178888
U779424	0.20795718
UA5E60A	0.17905205
U9CBE9A	0.5053182
UA7E53A	0.50407726
U785978	0.52718914
U9D8FBD	0.660215
U7CD9FB	0.9985555
U5565DB	0.6468168
U80AA32	0.7636828
UA26754	0.9994392
U7619B7	0.49410045
U90790F	0.77428895
UC96A7E	0.925844
U787A40	0.9969158
U844C2E	0.58829707
U5DBB01	0.5095701
UC1D2A3	0.15219991
U9F806C	0.45940244
UB0AF34	0.3716062
U9199EB	0.100944184
U8D9363	0.54276437
U644230	0.23293604
U730D73	0.10263256
U60718D	0.32236955
UC70F51	0.73575747
UA35C00	0.35224444
UC14E10	0.13399075
U8CC87C	0.44715217
U7A7497	0.20717175
U75AA4C	0.2678093
UACEA48	0.11865542
U7DADC7	0.80359435
UB25A95	0.31069586
U8400E1	0.24719422
U7B5DD0	0.53273326
U95F5E6	0.51269597
UADCB0F	0.51382005
U7AF12A	0.58572394
UA8FE9B	0.45118678
UB7A28B	0.28129694
U59C663	0.016120547
U839AD1	0.36108497
U794622	0.31483662
U5D3E7C	0.3995901
UA78DC9	0.42938158
U809965	0.5806608
U8950BC	0.54943544
U6ADAB3	0.010468019
U5C7146	0.79560745
U8E6DE3	0.5920432
U58D07D	0.83496225
U9A33C3	0.20506021
U62ABDE	0.68381
U99BDA0	0.78144383
U7B088E	0.67030424
U69850A	0.59891444
U55DD55	0.321516
U79939E	0.28272486
UA82830	0.5868308
U8F681F	0.23940802
UA3BEEF	0.5688463
U8468DD	0.5485003
U96644F	0.059290476
U92798B	0.026008718
U8FC707	0.24520835
U5BF81F	0.670671
U99D5C2	0.8429044
U681414	0.023501229
U9EAF93	0.31397408
U6C809C	0.0771428
U8A17CD	0.8092506
U9D5767	0.47371992
U5BB1E0	0.15402874
UCD0C4E	0.5365941
UA1BA71	0.033403233
UC9F499	0.7286434
U983E46	0.8533222
U75253A	0.61618423
U766D5B	0.24864016
U7A7BC5	0.4630391
U9F67E5	0.03094199
U4E3E31	0.03184483
UB02214	0.56335753
U6B6ADD	0.017676776
U4FD3BF	0.5089563
UAE1B8F	0.033702087
U7D9CD6	0.6523543
UB1F8EF	0.1911276
U78C123	0.49765205
U72D714	0.6830263
U6493FD	0.27568978
U94D650	0.46437892
UCC6E41	0.53162986
UB5FFB0	0.054901525
U86E367	0.16155873
UA7DF41	0.6008779
UCE6454	0.58217347
U703986	0.029024439
U7848D7	0.9039773
U556B2E	0.25476176
UB451EA	0.40992802
UB7B270	0.7929968
U616B99	0.6330701
U95E9D7	0.6164791
U6DEB14	0.8838529
U6669D3	0.9964265
UA0F84E	0.71168375
U82638C	0.58123565
U7871ED	0.71835494
U5C4FA0	0.7503026
UB81592	0.029297018
U71D276	0.5971287
U548778	0.99675804
U7914FE	0.598137
UACF63C	0.9937354
U851D51	0.6950403
U577D72	0.9943651
U844967	0.98089695
U9C14C7	0.7428165
U8806D1	0.9945018
U8DF060	0.7303504
U7B8608	0.56156325
U942427	0.9881926
UB47CED	0.744107
U93D633	0.99621576
U643F57	0.9994698
U772E8D	0.11711806
U5A7B3F	0.3672463
U7C5AFE	0.6254155
UB57554	0.8520218
U79A70B	0.7087253
U8E3836	0.55383444
UB70525	0.9994967
U9BD46C	0.5974199
UA34D34	0.99937963
U5F4D7B	0.4641222
UA41839	0.42601618
U4E1C21	0.3560544
UA7BB68	0.9989957
U892C30	0.42495137
U94CE90	0.684411
U6E0BA1	0.99901533
U5A050A	0.39607698
U574D14	0.9975896
U59DFA0	0.610508
U60847D	0.71723664
U548EBB	0.6802493
U6E87CC	0.99534506
U93336F	0.6936477
U6231C3	0.6885135
U6EEF6A	0.7443646
U91ACA1	0.6510018
UBE4E4B	0.5296337
U8173D6	0.8517476
U932E11	0.84054923
U7CFC8D	0.29784554
UA56D9E	0.42201507
UB717E3	0.9679146
UA54135	0.9786683
UB2DAD5	0.87086344
U8043A9	0.90382016
U5CCDD8	0.9978756
UB342ED	0.24806084
UB107E9	0.56622654
UD2C88D	0.9970299
UA7A3F1	0.94929636
U5FEA75	0.5180191
U89EC85	0.2598234
U814474	0.996102
UAF7652	0.5792808
UB14613	0.18978114
U5C836E	0.11090096
UC9E9C1	0.7034594
U996B2E	0.9946544
U9C7447	0.6528132
U4B50DD	0.27620256
U9EBC76	0.95646846
U8AE02F	0.1301155
U609096	0.8798246
UB2C743	0.76370764
U7F59D0	0.52752745
U5A1A02	0.9949033
U9B7C16	0.6704132
UB1B9CB	0.4744817
U601DCE	0.59722346
U74E505	0.99266607
U65BD23	0.25050965
U884484	0.8937362
U802831	0.68925226
U9225F9	0.99867487
UA469FF	0.9980059
U591B8D	0.52303386
U9E82A3	0.79309726
U6898D1	0.6823477
U68EE9C	0.8043618
U895D89	0.57013583
UAF817B	0.7429881
U5ED8B6	0.68149215
U61089E	0.99003804
U5A9666	0.59973437
U4D3997	0.9961448
UB69146	0.83497465
U99AC07	0.6087161
U7B5584	0.99874413
UB1B997	0.98349947
U5D84F1	0.9995018
U67A180	0.5484626
U75C9BE	0.9978428
U8D4D43	0.85024095
U77835E	0.52895457
UBF91E3	0.5703433
U4BC917	0.98487675
U861BAF	0.99701
UABD8A9	0.98092836
UAD47B1	0.9975522
U7E54E6	0.16618225
U5C5560	0.53591585
U7703C9	0.84994906
UB54822	0.66162705
U98D878	0.62023175
U68EDA6	0.78560096
UB6F299	0.9948565
U99E953	0.5582342
U7AAA80	0.989022
U59221A	0.5407866
U93338C	0.9039873
UB86C68	0.9954242
U5D803B	0.6853754
U70A671	0.7281391
U746D19	0.2073723
U9DD9BE	0.74849766
U6C2C45	0.37355506
U82B72F	0.97630686
U6DC4E8	0.35344487
U78781A	0.9959007
U782A60	0.08574912
U9BBFFA	0.5545052
U558D2E	0.086445145
U644F05	0.53546774
UB875CB	0.67340314
U831CB8	0.55048484
U6906AB	0.85825163
U651BBA	0.45239127
U6AAA53	0.24648465
U7CF297	0.998396
U8F056E	0.46700677
U5D1BA3	0.5534908
UC843FA	0.9931161
UA573CA	0.5671472
U9805F3	0.9863201
U55BB0F	0.48567995
U548B00	0.5025363
U53403B	0.23990054
U8ECA01	0.99369144
U64A1FD	0.024799244
U7FF3FA	0.21970533
UB7EB3D	0.21833561
U87EBA0	0.451009
U4C51ED	0.9973304
U4B9037	0.99935645
U92699A	0.46388218
U7C1073	0.62515
U6CA98B	0.71855193
U6BE670	0.98125696
U6BCF2A	0.5151607
U8D60C0	0.26247016
UB1BBD8	0.99720603
U75C642	0.83511513
U99DE01	0.8283721
U9B16A5	0.5353285
U7A83CD	0.044330843
U9CBE71	0.53855807
U6BCEC0	0.5077216
U9D6815	0.7167901
UA99B13	0.17769012
U905DF8	0.6502542
U8D3749	0.5708143
U5A83F8	0.31833646
U88C4E1	0.80432695
U99B8C8	0.35786045
U80A1EF	0.7376346
U615BDD	0.5862627
U9EE93C	0.8375753
U728A46	0.21211524
U5065F5	0.4154729
U969A24	0.9834937
U9C973A	0.6857972
U89118D	0.34567407
U910D42	0.54535365
U9F5BA6	0.5916412
U536EA0	0.5537595
UB31186	0.99363
U583B77	0.039258562
U6A10A4	0.3537659
U980DBD	0.9238031
UD0C092	0.97147465
U6F4FEE	0.99224985
U5142EF	0.98372227
UB11269	0.23969588
U886270	0.5476016
U6422E0	0.9019254
U8E4239	0.9217858
U61CE5A	0.08645524
U809111	0.80421007
U56A485	0.46990275
U6FF9F6	0.36364627
U821EE1	0.03628702
UD225D0	0.20651539
U567C36	0.9954202
U9F6B15	0.40397137
U9EC3A1	0.69487816
U87E348	0.730874
UA05533	0.63171893
U65072C	0.76884204
U5B2D59	0.9876458
UA24379	0.9994789
U619892	0.99424875
UABFFBB	0.49454823
UA4D5C8	0.35489532
U74299B	0.21119632
U69A1A1	0.9951899
U8429E1	0.30537355
UAC9B04	0.4385935
U87846E	0.6640146
U5868B4	0.73077464
U97AB40	0.767693
UBE4740	0.6827113
UA3BE4C	0.51649475
U5AB8C5	0.40870625
UB099A9	0.6614106
U938491	0.99953926
U9E5998	0.85777545
UD0C29D	0.9986211
U57E726	0.9998272
U53ED03	0.9557721
U54D531	0.5101129
U9A2778	0.7134342
UB58D4D	0.9961582
UA94395	0.10241483
U6B86D0	0.500009
UB19B27	0.2568167
U64EB21	0.4489931
U73E478	0.09008275
UA13409	0.45562825
UA34F60	0.6945394
UB86A46	0.9909292
U5B6CFE	0.73291004
U5A457F	0.59318167
U7C5F08	0.21713366
UA6CF9D	0.5085569
U5D887E	0.7960316
U9F5280	0.62086064
U6C5678	0.46068615
UBDD1D9	0.71865356
U4BA1DF	0.8276623
U6990E0	0.14237633
U846FE9	0.66016567
U5FD47B	0.73238677
U4E9F3E	0.13551061
U784EF6	0.7696838
U6194BE	0.9948255
U87E417	0.50217515
U753612	0.4753776
UB0A7C7	0.41619745
U7CC15D	0.2379701
U679A05	0.19569147
U8F9AF3	0.16087857
